user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_sodium_mg,1st_meal_fiber_g,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_sodium_mg,2nd_meal_fiber_g,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_sodium_mg,3rd_meal_fiber_g,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_sodium_mg,4th_meal_fiber_g,4th_meal_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_sodium_mg,Total_fiber_g,Total_kcal_target_kcal,BMI,Cook,Note
P02,Week_2026_04,Jareesh with laban,21.7,15.6,24.9,477.9,9.8,338.8,Ful medames + tamees,50.0,14.3,26.9,640.9,8.6,544.3,Balila cup (chickpeas),77.8,8.2,28.9,308.0,7.5,461.9,Grilled Hammour + rice + salad,55.3,9.2,25.3,543.2,7.5,324.3,204.9,47.3,106.0,1970.0,33.4,1669.3,,,Fallback plan.
P02,Week_2026_05,Margoog (light) + salad,31.3,15.0,15.8,615.4,5.2,214.0,Thareed (lean beef + veg),43.0,6.9,24.4,444.9,8.8,427.5,Harees (light) + salad,65.9,16.0,39.7,311.1,12.3,473.2,Egg shakshouka + bread,57.8,15.2,25.4,396.6,8.4,575.9,197.9,53.1,105.3,1768.0,34.6,1690.6,,,Fallback plan.
P02,Week_2026_06,Grilled Hammour + rice + salad,38.9,9.9,16.8,505.9,4.6,207.4,Labneh + cucumbers + olives + bread,31.6,6.8,28.5,717.2,3.9,351.2,Tuna salad + lemon + olive oil,31.2,16.2,32.6,371.5,10.9,483.1,Margoog (light) + salad,61.9,15.1,27.5,465.4,8.7,466.0,163.5,48.0,105.4,2060.0,28.1,1507.7,,,Fallback plan.
P02,Week_2026_07,Labneh + cucumbers + olives + bread,65.5,11.4,24.0,625.6,9.2,187.7,Tuna salad + lemon + olive oil,35.4,14.1,43.4,562.7,6.7,627.0,Margoog (light) + salad,38.3,9.3,11.9,266.2,4.9,368.0,Thareed (lean beef + veg),52.8,16.8,35.2,333.4,6.7,507.1,192.0,51.6,114.4,1788.0,27.4,1689.9,,,Fallback plan.
P02,Week_2026_08,Balila cup (chickpeas),15.6,11.9,30.1,501.7,11.3,390.4,Grilled Hammour + rice + salad,51.8,11.8,38.7,566.9,4.8,515.1,Labneh + cucumbers + olives + bread,43.5,13.4,20.4,251.5,7.0,446.5,Tuna salad + lemon + olive oil,62.2,14.3,25.4,600.0,7.7,260.4,173.1,51.3,114.6,1920.0,30.8,1612.4,,,Fallback plan.
P02,Week_2026_09,Masoub (banana+dates+milk),19.2,14.6,16.8,601.4,8.5,357.1,Chicken Kabsa (lean rice),66.0,7.7,33.5,189.9,6.6,329.3,Jareesh with laban,40.2,7.9,22.9,638.9,8.4,564.1,Ful medames + tamees,68.6,20.3,32.1,701.8,7.8,401.1,193.9,50.5,105.4,2132.0,31.3,1651.6,,,Fallback plan.
P02,Week_2026_10,Jareesh with laban,25.6,21.2,26.1,524.9,6.9,474.0,Ful medames + tamees,47.3,7.0,24.9,400.5,9.9,339.3,Balila cup (chickpeas),54.9,16.4,47.6,533.2,12.4,476.3,Grilled Hammour + rice + salad,53.4,8.7,16.8,747.4,3.8,376.5,181.2,53.3,115.4,2206.0,32.9,1666.0,,,Fallback plan.
P02,Week_2026_11,Balila cup (chickpeas),64.4,17.9,40.2,364.3,6.4,412.2,Grilled Hammour + rice + salad,23.7,10.1,40.9,551.5,3.4,357.3,Labneh + cucumbers + olives + bread,59.4,10.7,11.9,522.2,11.4,355.4,Tuna salad + lemon + olive oil,42.4,8.2,22.0,392.1,11.1,515.8,189.9,46.8,115.0,1830.0,32.3,1640.8,,,Fallback plan.
P02,Week_2026_12,Ful medames + tamees,73.1,20.4,41.4,538.2,8.7,210.3,Balila cup (chickpeas),47.8,8.5,19.4,534.9,7.9,542.9,Grilled Hammour + rice + salad,21.2,11.5,19.8,209.7,7.3,594.8,Labneh + cucumbers + olives + bread,53.1,14.2,23.3,373.2,4.3,340.0,195.3,54.6,103.9,1656.0,28.1,1688.1,,,Fallback plan.
P02,Week_2026_13,Grilled Hammour + rice + salad,61.0,13.7,37.8,701.1,5.8,248.9,Labneh + cucumbers + olives + bread,39.9,11.1,14.7,646.6,3.0,731.9,Tuna salad + lemon + olive oil,56.6,7.2,36.6,230.5,9.7,198.8,Margoog (light) + salad,41.3,14.4,16.9,580.8,10.9,456.9,198.8,46.4,106.0,2159.0,29.3,1636.6,,,Fallback plan.
P02,Week_2026_14,Jareesh with laban,43.9,15.0,24.1,389.0,11.9,310.5,Ful medames + tamees,61.9,14.0,58.5,262.1,5.6,628.9,Balila cup (chickpeas),55.2,11.6,16.1,628.6,7.3,500.2,Grilled Hammour + rice + salad,28.7,11.2,14.8,358.3,10.7,239.8,189.7,51.8,113.6,1638.0,35.5,1679.4,,,Fallback plan.
P02,Week_2026_15,Grilled Hammour + rice + salad,74.3,6.5,33.3,237.7,8.7,662.0,Labneh + cucumbers + olives + bread,53.9,21.7,25.1,232.5,4.7,415.8,Tuna salad + lemon + olive oil,46.1,9.1,27.7,812.6,6.4,251.4,Margoog (light) + salad,32.7,9.9,26.3,729.2,13.3,373.3,207.0,47.2,112.4,2012.0,33.0,1702.4,,,Fallback plan.
P02,Week_2026_16,Chicken Kabsa (lean rice),59.6,14.0,19.7,236.5,8.1,528.2,Jareesh with laban,44.3,14.2,37.2,432.1,8.2,239.4,Ful medames + tamees,28.9,12.2,14.0,410.7,3.0,222.6,Balila cup (chickpeas),44.7,11.8,39.4,699.6,6.6,631.2,177.6,52.2,110.3,1779.0,25.9,1621.5,,,Fallback plan.
P02,Week_2026_17,Masoub (banana+dates+milk),38.4,11.3,39.5,510.0,12.2,368.3,Chicken Kabsa (lean rice),18.9,18.1,22.5,311.2,7.8,429.4,Jareesh with laban,73.3,17.6,35.9,306.6,5.3,518.8,Ful medames + tamees,58.2,5.2,15.2,601.1,8.9,361.4,188.9,52.2,113.1,1729.0,34.2,1678.0,,,Fallback plan.
P02,Week_2026_18,Grilled Hammour + rice + salad,24.3,12.8,34.2,692.6,14.5,372.0,Labneh + cucumbers + olives + bread,45.4,7.1,25.5,362.4,9.0,578.2,Tuna salad + lemon + olive oil,53.6,12.6,41.0,366.7,4.8,458.4,Margoog (light) + salad,57.3,13.0,14.8,591.3,6.0,186.0,180.6,45.6,115.5,2013.0,34.3,1594.7,,,Fallback plan.
P02,Week_2026_19,Margoog (light) + salad,65.4,16.8,32.9,538.7,10.2,444.1,Thareed (lean beef + veg),32.2,14.7,20.3,328.8,8.5,523.8,Harees (light) + salad,72.2,14.9,20.5,673.2,5.6,435.4,Egg shakshouka + bread,31.6,7.5,32.4,356.3,4.6,311.7,201.4,53.9,106.1,1897.0,28.9,1714.9,,,Fallback plan.
P02,Week_2026_20,Chicken Kabsa (lean rice),44.8,14.6,51.3,522.6,8.0,458.0,Jareesh with laban,35.3,20.0,13.9,265.6,11.9,546.1,Ful medames + tamees,56.8,9.9,31.0,434.8,9.2,261.6,Balila cup (chickpeas),72.8,6.6,16.8,338.1,6.9,484.2,209.7,51.0,113.0,1561.0,36.0,1749.9,,,Fallback plan.
P02,Week_2026_21,Ful medames + tamees,49.9,6.7,23.5,387.2,4.2,527.6,Balila cup (chickpeas),68.7,16.6,17.4,683.5,8.4,323.1,Grilled Hammour + rice + salad,47.7,16.8,33.9,365.2,8.1,419.7,Labneh + cucumbers + olives + bread,38.2,16.4,30.8,665.1,9.5,478.3,204.5,56.5,105.5,2101.0,30.1,1748.6,,,Fallback plan.
P02,Week_2026_22,Masoub (banana+dates+milk),58.9,17.5,25.3,798.4,8.2,465.6,Chicken Kabsa (lean rice),49.4,15.0,21.7,468.9,9.2,599.8,Jareesh with laban,32.1,10.2,25.7,295.0,6.1,491.6,Ful medames + tamees,76.6,5.8,35.1,207.7,10.1,179.1,217.1,48.5,107.8,1770.0,33.6,1736.1,,,Fallback plan.
P02,Week_2026_23,Tuna salad + lemon + olive oil,50.4,12.0,40.5,198.2,7.1,450.3,Margoog (light) + salad,32.4,15.4,41.3,376.6,4.3,533.0,Thareed (lean beef + veg),51.4,5.3,12.1,452.0,8.0,398.3,Harees (light) + salad,64.1,17.0,15.7,626.2,10.1,295.8,198.2,49.6,109.6,1653.0,29.5,1677.4,,,Fallback plan.
P02,Week_2026_24,Jareesh with laban,58.3,6.6,21.9,458.6,10.3,268.4,Ful medames + tamees,33.5,11.2,14.6,654.0,3.0,413.0,Balila cup (chickpeas),71.4,16.8,36.7,766.4,6.2,488.0,Grilled Hammour + rice + salad,52.6,13.8,35.0,300.0,4.8,563.5,215.9,48.5,108.2,2179.0,24.3,1732.9,,,Fallback plan.
P02,Week_2026_25,Grilled Hammour + rice + salad,34.3,16.2,36.0,362.3,11.0,177.0,Labneh + cucumbers + olives + bread,35.9,14.0,28.3,568.7,3.6,320.0,Tuna salad + lemon + olive oil,29.0,9.1,29.5,534.7,10.3,524.2,Margoog (light) + salad,80.9,12.2,12.8,137.3,8.3,589.5,180.1,51.5,106.7,1603.0,33.1,1610.7,,,Fallback plan.
P02,Week_2026_26,Chicken Kabsa (lean rice),57.3,5.2,30.2,480.1,7.9,355.0,Jareesh with laban,44.8,14.6,28.1,505.0,14.9,400.9,Ful medames + tamees,44.9,14.9,17.8,541.8,5.3,494.4,Balila cup (chickpeas),61.7,16.6,34.8,627.1,6.8,489.9,208.7,51.3,110.9,2154.0,34.9,1740.2,,,Fallback plan.
P02,Week_2026_27,Ful medames + tamees,47.5,5.9,11.4,195.6,11.7,720.0,Balila cup (chickpeas),72.6,7.8,32.5,448.0,6.7,307.1,Grilled Hammour + rice + salad,51.5,21.7,40.7,648.5,3.9,500.1,Labneh + cucumbers + olives + bread,33.3,21.6,24.5,455.9,9.9,241.9,204.9,57.0,109.1,1748.0,32.3,1769.0,,,Fallback plan.
P02,Week_2026_28,Jareesh with laban,48.0,15.3,20.7,365.7,12.5,608.6,Ful medames + tamees,41.8,6.8,17.3,645.4,8.6,233.7,Balila cup (chickpeas),40.9,12.7,31.7,282.2,5.6,207.0,Grilled Hammour + rice + salad,49.9,14.3,39.1,664.7,7.8,549.2,180.5,49.1,108.7,1958.0,34.5,1598.6,,,Fallback plan.
P02,Week_2026_29,Margoog (light) + salad,41.5,18.3,29.7,629.2,4.4,283.1,Thareed (lean beef + veg),46.2,16.5,26.3,190.3,7.4,645.2,Harees (light) + salad,45.8,6.2,15.4,345.7,9.4,298.3,Egg shakshouka + bread,42.0,10.6,35.2,410.8,9.5,365.2,175.5,51.5,106.6,1576.0,30.7,1591.8,,,Fallback plan.
P02,Week_2026_30,Grilled Hammour + rice + salad,53.6,11.9,18.7,608.1,5.8,690.2,Labneh + cucumbers + olives + bread,46.5,10.6,29.6,939.3,10.9,287.4,Tuna salad + lemon + olive oil,31.9,12.5,15.9,227.5,4.9,212.4,Margoog (light) + salad,55.3,9.3,47.0,252.1,6.3,402.2,187.3,44.2,111.3,2027.0,28.0,1592.2,,,Fallback plan.
P02,Week_2026_31,Labneh + cucumbers + olives + bread,47.0,15.2,18.8,394.2,6.3,217.8,Tuna salad + lemon + olive oil,46.5,12.5,13.3,440.6,11.5,438.5,Margoog (light) + salad,45.6,11.4,41.3,405.1,7.6,305.7,Thareed (lean beef + veg),40.1,10.0,37.0,570.1,3.4,637.7,179.1,49.1,110.4,1810.0,28.8,1599.8,,,Fallback plan.
P02,Week_2026_32,Chicken Kabsa (lean rice),25.3,7.1,22.4,515.5,6.3,417.6,Jareesh with laban,78.0,17.3,43.8,668.8,5.7,453.8,Ful medames + tamees,58.4,19.5,21.2,264.2,7.6,560.7,Balila cup (chickpeas),40.3,6.8,22.0,764.5,4.9,269.8,202.0,50.7,109.4,2213.0,24.6,1701.9,,,Fallback plan.
P02,Week_2026_33,Grilled Hammour + rice + salad,52.8,7.4,34.2,576.3,10.1,631.8,Labneh + cucumbers + olives + bread,60.9,12.9,31.2,599.8,3.7,489.1,Tuna salad + lemon + olive oil,36.0,6.0,33.5,329.5,6.1,381.7,Margoog (light) + salad,51.3,22.6,12.9,645.3,8.4,188.9,201.0,48.9,111.9,2151.0,28.3,1691.6,,,Fallback plan.
P02,Week_2026_34,Jareesh with laban,29.2,9.1,14.6,240.9,4.2,530.5,Ful medames + tamees,47.8,15.0,21.9,821.8,6.3,550.4,Balila cup (chickpeas),87.6,18.1,46.9,334.4,11.8,290.6,Grilled Hammour + rice + salad,37.9,14.4,32.6,680.0,3.0,412.3,202.6,56.6,116.0,2077.0,25.3,1783.7,,,Fallback plan.
P02,Week_2026_35,Margoog (light) + salad,64.6,7.2,28.0,510.4,4.4,189.7,Thareed (lean beef + veg),49.3,21.7,16.5,444.2,6.5,361.8,Harees (light) + salad,54.8,19.0,32.2,558.1,8.4,604.1,Egg shakshouka + bread,23.4,7.7,38.1,686.2,7.1,572.2,192.1,55.6,114.7,2199.0,26.4,1727.7,,,Fallback plan.
P02,Week_2026_36,Grilled Hammour + rice + salad,57.3,19.5,24.5,320.2,13.3,397.2,Labneh + cucumbers + olives + bread,40.8,9.4,26.5,290.9,10.9,545.8,Tuna salad + lemon + olive oil,29.7,14.5,44.3,476.9,5.7,434.9,Margoog (light) + salad,58.3,8.5,11.4,481.0,3.2,260.6,186.1,51.9,106.8,1569.0,33.1,1638.5,,,Fallback plan.
P02,Week_2026_37,Tuna salad + lemon + olive oil,52.4,10.6,37.2,188.5,4.0,378.0,Margoog (light) + salad,56.1,8.3,17.8,362.2,10.4,429.3,Thareed (lean beef + veg),38.5,16.9,29.6,537.8,13.5,576.6,Harees (light) + salad,68.9,16.9,20.8,526.5,4.0,374.3,215.8,52.6,105.4,1615.0,31.9,1758.2,,,Fallback plan.
P02,Week_2026_38,Labneh + cucumbers + olives + bread,38.7,11.2,35.3,460.0,9.7,369.2,Tuna salad + lemon + olive oil,42.8,14.4,13.5,271.6,5.5,353.5,Margoog (light) + salad,72.0,12.1,35.0,646.9,6.0,484.4,Thareed (lean beef + veg),60.3,15.5,27.3,204.5,3.6,571.5,213.8,53.2,111.2,1583.0,24.7,1778.7,,,Fallback plan.
P02,Week_2026_39,Chicken Kabsa (lean rice),37.2,5.7,29.8,516.8,6.7,611.9,Jareesh with laban,58.7,12.1,24.3,470.4,8.5,381.3,Ful medames + tamees,63.6,21.4,22.0,530.7,9.2,360.6,Balila cup (chickpeas),52.8,12.0,32.5,367.2,6.5,390.6,212.3,51.2,108.6,1885.0,31.0,1744.4,,,Fallback plan.
P02,Week_2026_40,Labneh + cucumbers + olives + bread,57.1,9.8,24.5,945.5,11.4,518.3,Tuna salad + lemon + olive oil,56.4,14.8,26.0,329.8,10.9,284.2,Margoog (light) + salad,54.5,14.8,27.4,426.4,5.2,546.7,Thareed (lean beef + veg),29.3,12.1,28.0,391.3,8.3,328.5,197.4,51.6,105.9,2093.0,35.8,1677.7,,,Fallback plan.
P02,Week_2026_41,Tuna salad + lemon + olive oil,58.4,14.4,18.4,691.9,11.8,627.9,Margoog (light) + salad,52.9,8.1,38.5,444.5,6.2,250.3,Thareed (lean beef + veg),60.6,20.2,30.9,292.0,4.5,389.3,Harees (light) + salad,34.5,8.2,16.6,599.6,5.0,433.6,206.4,50.9,104.4,2028.0,27.5,1701.2,,,Fallback plan.
P02,Week_2026_42,Chicken Kabsa (lean rice),59.0,14.4,41.8,594.4,8.4,698.2,Jareesh with laban,25.5,14.1,11.0,517.0,7.8,358.9,Ful medames + tamees,62.6,13.4,44.8,515.2,11.5,236.4,Balila cup (chickpeas),52.6,7.7,17.1,592.4,8.1,410.5,199.7,49.6,114.7,2219.0,35.8,1704.0,,,Fallback plan.
P02,Week_2026_43,Balila cup (chickpeas),60.9,16.5,18.4,338.0,10.0,540.9,Grilled Hammour + rice + salad,45.5,7.1,25.0,479.0,6.6,303.4,Labneh + cucumbers + olives + bread,52.3,10.3,30.6,306.0,5.9,363.1,Tuna salad + lemon + olive oil,52.0,14.4,42.2,488.0,7.0,534.3,210.7,48.3,116.1,1611.0,29.5,1741.7,,,Fallback plan.
P02,Week_2026_44,Jareesh with laban,41.9,10.1,24.1,172.6,5.4,730.6,Ful medames + tamees,64.0,11.5,22.1,544.3,4.3,185.4,Balila cup (chickpeas),83.3,19.8,17.3,426.8,4.3,361.1,Grilled Hammour + rice + salad,50.9,10.5,45.9,578.4,16.1,587.7,240.1,51.9,109.3,1722.0,30.1,1864.8,,,Fallback plan.
P02,Week_2026_45,Tuna salad + lemon + olive oil,36.9,10.9,21.7,153.3,3.2,474.1,Margoog (light) + salad,66.6,11.9,20.4,575.8,5.9,519.8,Thareed (lean beef + veg),33.7,10.6,17.4,595.6,11.2,432.8,Harees (light) + salad,48.4,19.9,52.0,385.3,3.8,241.4,185.6,53.3,111.5,1710.0,24.1,1668.1,,,Fallback plan.
P02,Week_2026_46,Chicken Kabsa (lean rice),42.2,7.2,24.4,428.3,11.5,292.4,Jareesh with laban,64.2,23.0,34.6,964.0,11.7,369.9,Ful medames + tamees,28.7,12.8,24.4,394.3,4.2,495.5,Balila cup (chickpeas),62.3,8.8,22.4,426.3,6.0,522.0,197.5,51.8,105.9,2213.0,33.4,1679.8,,,Fallback plan.
P02,Week_2026_47,Margoog (light) + salad,56.1,21.1,36.2,618.3,8.3,428.3,Thareed (lean beef + veg),32.3,11.6,31.0,534.1,9.3,466.2,Harees (light) + salad,48.6,8.5,19.6,594.8,4.7,418.6,Egg shakshouka + bread,51.3,11.0,28.7,262.8,6.7,372.4,188.4,52.2,115.5,2010.0,29.0,1685.5,,,Fallback plan.
P02,Week_2026_48,Jareesh with laban,51.2,20.2,12.9,332.6,6.0,531.8,Ful medames + tamees,76.2,18.0,21.7,490.4,5.8,309.3,Balila cup (chickpeas),57.5,7.8,39.9,484.4,9.2,682.0,Grilled Hammour + rice + salad,58.9,6.9,32.9,448.6,4.6,357.2,243.8,52.9,107.3,1756.0,25.6,1880.4,,,Fallback plan.
P03,Week_2025_46,"07:30–09:30 — Breakfast: kubz arabi (111 g), scrambled eggs (91 g), banana (81 g), water (242 ml)",80.7,11.9,22.7,558.6,4.9,520.7,"12:30–14:30 — Lunch: kabsa (374 g) + beef (174 g), cucumber sticks (127 g), mint tea (191 ml)",117.2,37.4,61.1,1253.6,4.4,1049.8,"17:00–18:30 — Snack: peanut butter (129 g) with samoon (76 g), berries (107 g)",81.8,67.1,40.2,897.1,15.0,1091.9,"20:00–22:00 — Dinner: saleeq (286 g) + shrimp (155 g), cucumber sticks (141 g), tahini lemon dip (30 g)",80.3,23.7,54.7,953.3,4.8,753.3,360.0,140.1,178.7,3662.6,29.1,3415.7,Overweight,beginner,"Persona P03: goal=fat loss, level=Beginner, training=3, budget=. Approx daily energy target ≈ 3416 kcal. Hydrate well; prefer laban/water. Keep sodium moderate; adjust portions around training days."
P03,Week_2025_47,Balila cup (chickpeas),55.3,17.8,26.3,681.9,3.2,608.6,Grilled Hammour + rice + salad,69.2,13.0,48.4,410.7,9.6,479.1,Labneh + cucumbers + olives + bread,53.1,13.6,41.9,423.9,6.0,276.2,Tuna salad + lemon + olive oil,32.6,16.9,29.5,758.5,7.9,612.9,210.2,61.3,146.1,2275.0,26.7,1976.8,,,Fallback plan.
P03,Week_2025_48,Margoog (light) + salad,59.8,9.6,33.4,507.4,8.0,722.2,Thareed (lean beef + veg),59.2,20.5,42.5,630.4,8.2,375.4,Harees (light) + salad,65.8,18.5,40.2,181.6,8.9,383.9,Egg shakshouka + bread,35.6,19.2,22.7,645.6,9.9,565.7,220.4,67.8,138.8,1965.0,35.0,2047.2,,,Fallback plan.
P03,Week_2025_49,Tuna salad + lemon + olive oil,54.9,13.9,49.2,559.3,9.9,514.5,Margoog (light) + salad,49.8,17.8,18.3,243.9,5.5,646.1,Thareed (lean beef + veg),62.6,12.9,55.1,484.0,2.9,383.3,Harees (light) + salad,29.7,18.2,21.5,460.9,10.6,385.6,197.0,62.8,144.1,1748.0,28.9,1929.5,,,Fallback plan.
P03,Week_2025_50,Grilled Hammour + rice + salad,58.8,16.6,62.6,382.5,9.3,384.9,Labneh + cucumbers + olives + bread,31.5,18.6,36.6,771.4,10.2,519.9,Tuna salad + lemon + olive oil,44.6,8.4,19.9,610.7,4.6,697.6,Margoog (light) + salad,67.5,15.9,15.6,645.4,6.4,282.1,202.4,59.6,134.6,2410.0,30.6,1884.4,,,Fallback plan.
P03,Week_2025_51,Masoub (banana+dates+milk),54.3,19.1,46.3,441.7,10.2,387.5,Chicken Kabsa (lean rice),45.0,26.5,38.2,360.4,5.0,626.5,Jareesh with laban,35.9,11.5,34.3,716.6,7.2,350.9,Ful medames + tamees,60.3,12.7,22.3,849.2,7.2,609.0,195.6,69.7,141.1,2368.0,29.6,1974.0,,,Fallback plan.
P03,Week_2025_52,Ful medames + tamees,64.4,15.6,27.4,349.5,6.3,433.3,Balila cup (chickpeas),21.9,18.4,47.1,679.6,5.1,548.2,Grilled Hammour + rice + salad,38.7,13.5,21.1,437.5,10.8,520.8,Labneh + cucumbers + olives + bread,61.1,16.0,41.6,358.4,8.3,362.1,186.0,63.5,137.2,1825.0,30.5,1864.4,,,Fallback plan.
P03,Week_2026_01,Labneh + cucumbers + olives + bread,48.2,9.4,33.5,603.2,4.2,466.9,Tuna salad + lemon + olive oil,56.2,19.6,31.1,511.7,11.1,584.2,Margoog (light) + salad,43.8,10.2,22.6,603.7,6.3,598.7,Thareed (lean beef + veg),48.9,25.2,52.3,591.4,10.3,276.2,197.1,64.4,139.5,2310.0,31.8,1926.0,,,Fallback plan.
P03,Week_2026_02,Chicken Kabsa (lean rice),37.2,21.3,31.6,485.3,9.2,351.5,Jareesh with laban,44.7,16.5,33.5,518.1,9.7,249.3,Ful medames + tamees,87.6,10.0,41.4,217.3,4.9,1012.8,Balila cup (chickpeas),39.1,11.7,28.1,551.3,7.7,293.8,208.6,59.4,134.6,1772.0,31.5,1907.4,,,Fallback plan.
P03,Week_2026_03,Grilled Hammour + rice + salad,65.4,12.3,53.3,424.2,7.6,439.0,Labneh + cucumbers + olives + bread,37.4,18.1,26.4,476.1,8.2,341.7,Tuna salad + lemon + olive oil,40.9,19.1,39.6,535.2,4.8,368.1,Margoog (light) + salad,68.8,15.7,14.1,650.4,12.8,821.0,212.4,65.2,133.3,2086.0,33.4,1969.7,,,Fallback plan.
P03,Week_2026_04,Balila cup (chickpeas),43.1,13.6,26.3,565.0,11.9,578.3,Grilled Hammour + rice + salad,54.1,12.9,41.8,505.9,8.4,265.0,Labneh + cucumbers + olives + bread,44.8,13.2,42.9,239.0,10.8,217.5,Tuna salad + lemon + olive oil,35.0,18.4,30.9,681.0,4.2,737.9,177.0,58.1,141.9,1991.0,35.3,1798.6,,,Fallback plan.
P03,Week_2026_05,Ful medames + tamees,38.7,25.6,28.1,406.8,8.0,381.6,Balila cup (chickpeas),57.1,7.2,29.0,611.4,6.1,521.1,Grilled Hammour + rice + salad,61.3,7.6,37.8,703.2,7.6,420.6,Labneh + cucumbers + olives + bread,24.4,25.7,34.8,627.6,10.1,516.7,181.5,66.1,129.8,2349.0,31.8,1840.0,,,Fallback plan.
P03,Week_2026_06,Chicken Kabsa (lean rice),63.7,12.6,51.2,675.1,9.2,686.0,Jareesh with laban,65.2,16.5,26.3,532.9,8.5,597.7,Ful medames + tamees,30.8,28.0,34.3,342.7,4.5,381.6,Balila cup (chickpeas),28.1,13.1,31.5,211.3,10.1,291.1,187.8,70.2,143.4,1762.0,32.3,1956.4,,,Fallback plan.
P03,Week_2026_07,Masoub (banana+dates+milk),68.7,9.8,52.8,299.5,7.8,576.3,Chicken Kabsa (lean rice),40.8,13.0,47.4,315.3,8.2,467.9,Jareesh with laban,18.7,15.0,20.7,688.5,7.8,651.9,Ful medames + tamees,65.0,21.3,21.7,780.7,6.0,179.2,193.2,59.1,142.6,2084.0,29.9,1875.3,,,Fallback plan.
P03,Week_2026_08,Jareesh with laban,56.8,20.4,22.5,532.6,7.6,298.3,Ful medames + tamees,36.2,16.7,23.5,405.3,6.6,515.3,Balila cup (chickpeas),54.9,15.1,52.8,564.3,8.9,359.9,Grilled Hammour + rice + salad,53.7,12.0,32.0,249.8,3.0,733.0,201.6,64.1,130.8,1752.0,26.2,1906.5,,,Fallback plan.
P03,Week_2026_09,Chicken Kabsa (lean rice),44.5,24.1,20.7,293.8,8.7,346.8,Jareesh with laban,57.1,10.4,41.3,519.6,12.5,556.5,Ful medames + tamees,46.6,11.4,37.8,542.2,4.6,359.6,Balila cup (chickpeas),26.0,10.0,35.6,475.4,6.0,478.8,174.2,55.9,135.4,1831.0,31.8,1741.7,,,Fallback plan.
P03,Week_2026_10,Margoog (light) + salad,18.1,9.2,32.4,463.4,12.7,444.0,Thareed (lean beef + veg),60.5,18.1,30.9,648.5,6.7,311.1,Harees (light) + salad,56.8,14.0,35.3,253.8,5.9,450.5,Egg shakshouka + bread,36.7,19.2,32.9,502.4,5.0,552.7,172.1,60.5,131.4,1868.0,30.2,1758.3,,,Fallback plan.
P03,Week_2026_11,Jareesh with laban,47.5,14.8,41.7,588.9,5.9,273.8,Ful medames + tamees,58.8,15.6,26.3,238.6,2.4,424.2,Balila cup (chickpeas),35.1,17.5,33.8,360.1,8.7,615.1,Grilled Hammour + rice + salad,31.7,16.8,33.3,577.4,8.0,501.5,173.1,64.6,135.2,1765.0,24.9,1814.6,,,Fallback plan.
P03,Week_2026_12,Grilled Hammour + rice + salad,51.3,15.2,17.4,507.1,5.9,354.7,Labneh + cucumbers + olives + bread,49.8,9.2,38.1,537.4,3.9,583.1,Tuna salad + lemon + olive oil,39.6,10.8,52.0,441.5,7.0,291.9,Margoog (light) + salad,37.3,20.2,19.1,303.1,7.9,487.6,178.1,55.4,126.6,1789.0,24.7,1717.3,,,Fallback plan.
P03,Week_2026_13,Jareesh with laban,55.7,13.3,22.0,470.4,4.7,224.2,Ful medames + tamees,61.2,13.3,39.1,446.7,9.3,560.3,Balila cup (chickpeas),18.5,16.5,28.1,547.7,3.3,497.8,Grilled Hammour + rice + salad,56.8,14.4,50.6,440.3,10.3,563.6,192.1,57.6,139.8,1905.0,27.6,1845.9,,,Fallback plan.
P03,Week_2026_14,Masoub (banana+dates+milk),53.9,22.0,36.5,583.4,3.9,449.8,Chicken Kabsa (lean rice),48.9,7.2,38.5,688.5,3.8,397.7,Jareesh with laban,49.3,18.9,35.9,408.3,10.4,596.3,Ful medames + tamees,41.9,7.4,16.9,511.8,11.5,343.5,194.1,55.5,127.8,2192.0,29.7,1787.3,,,Fallback plan.
P03,Week_2026_15,Margoog (light) + salad,46.1,13.0,47.9,738.0,3.4,536.1,Thareed (lean beef + veg),45.8,20.1,16.7,388.4,7.0,399.1,Harees (light) + salad,43.7,18.9,30.3,279.7,7.3,327.1,Egg shakshouka + bread,40.1,11.3,34.5,933.0,9.5,529.0,175.8,63.4,129.4,2339.0,27.3,1791.3,,,Fallback plan.
P03,Week_2026_16,Tuna salad + lemon + olive oil,46.8,8.9,46.0,504.8,8.0,309.6,Margoog (light) + salad,63.7,12.6,32.3,619.4,7.0,380.9,Thareed (lean beef + veg),30.9,17.6,39.3,334.0,7.5,682.7,Harees (light) + salad,48.5,16.2,14.6,289.8,2.7,413.7,189.9,55.4,132.2,1748.0,25.3,1787.0,,,Fallback plan.
