user id,Week number,1st_meal,1st_meal_carbs_g,1st_meal_fat_g,1st_meal_protein_g,1st_meal_fiber_g,1st_meal_sodium_mg,1st_meal_kcal_target_kcal,2nd_meal,2nd_meal_carbs_g,2nd_meal_fat_g,2nd_meal_protein_g,2nd_meal_fiber_g,2nd_meal_sodium_mg,2nd_meal_kcal_target_kcal,3rd_meal,3rd_meal_carbs_g,3rd_meal_fat_g,3rd_meal_protein_g,3rd_meal_fiber_g,3rd_meal_sodium_mg,3rd_meal_kcal_target_kcal,4th_meal,4th_meal_carbs_g,4th_meal_fat_g,4th_meal_protein_g,4th_meal_fiber_g,4th_meal_sodium_mg,4th_meal_kcal_target_kcal,Total_kcal_target_kcal,Total_carbs_g,Total_fat_g,Total_protein_g,Total_fiber_g,Total_sodium_mg,Note
P01,2026-W48,"Hummus (150g) with whole wheat khubz (100g) and vegetable sticks (carrot, cucumber, 150g)",60,20,15,10,600,500,"Chicken Kabsa (200g chicken, 150g rice, spices, and vegetables)",90,25,45,5,900,700,Lentil Soup (250g) with a side of whole wheat bread (50g),60,10,20,12,700,400,Grilled Fish (200g) with a side of quinoa salad (100g) and steamed broccoli (100g),50,15,70,8,800,900,2500,300,70,150,35,3000,One-day meal plan using mostly Saudi foods for muscle gain.
P02,2025-W46,"Ful medames (150g cooked fava beans) with 1 large boiled egg, 1 whole small tamis bread (60g), 1 cup laban (200ml). Lightly season ful with lemon juice and olive oil.",70,15,28,13,550,620,Snack of 5 dates (approx. 25g) and 30g mixed nuts (almonds and walnuts). No added salt or sugar.,45,18,6,5,5,350,"Chicken kabsa: 100g cooked chicken breast, 1 cup cooked basmati rice with lightly spiced tomato sauce, 50g steamed mixed vegetables (carrot, zucchini). Use olive oil for cooking.",80,15,50,5,1200,700,"Dinner of 120g jarish (cracked wheat) cooked with 50g lean lamb, 1 cup labneh (200g) seasoned with cucumber and mint, plus 1 small khubz (50g). Lamb cooked simply with mild spices.",95,12,31,2,1040,630,2300,290,60,115,25,2800,"This plan is designed for a beginner female, underweight, aiming for muscle gain with moderate training frequency and budget-friendly Saudi meals avoiding soy."
P02,2025-W47,"Shakshuka with 2 eggs, 100g tomatoes, 50g bell peppers, served with 1 small khubz (50g).",40,20,20,8,500,400,Snack of 1 small apple (150g) and 15g tahini.,25,10,5,4,10,200,"Lentil Mujadara (150g cooked lentils, 100g rice, 50g caramelized onions).",90,10,30,12,300,600,"Grilled Chicken Thighs (150g) with 100g roasted vegetables (zucchini, carrots, bell peppers) and 1 tbsp olive oil.",40,15,68,1,290,764,1964,246,55,123,25,1100,Saudi cuisine focused on muscle gain.
P02,2025-W48,"Ful Medames (200g cooked fava beans) with 2 small boiled eggs, 1 whole small tamis bread (60g), and 1 tablespoon tahini (15g). Seasoned with lemon juice and olive oil.",70,24,30,15,500,600,Snack of 6 dates (approx. 30g) and 20g almonds.,62,10,4,5,1,250,Lentil Mujadara (150g lentils cooked with 50g rice) served with 100g cucumber salad and 1 tablespoon olive oil (15g).,85,15,24,10,300,600,"Dinner of 120g grilled chicken thigh marinated in spices, served with 150g vegetable stir-fry (bell peppers, onions, and carrots) and 1 small khubz (50g).",45,7,68,2,200,600,2024,262,56,126,17,800,Breakfast of Ful Medames with a twist
P02,2025-W49,"Breakfast: 2 pieces of Arabic bread (khubz) with 100g labneh, 50g cucumber, and 30g olives.",69,24,19,5,700,530,Snack: 1 small bowl of hummus (100g) with 50g carrot sticks.,29,12,10,8,300,250,"Lunch: 150g chicken kabsa with 100g mixed salad (lettuce, tomato, cucumber) and 1 tablespoon olive oil.",80,18,45,5,600,680,"Dinner: 150g grilled fish (like hamour) with 100g steamed vegetables (zucchini, carrots) and 50g quinoa.",64.8,0.8,49.5,7.6,270,499,1959,242.8,54.8,123.5,25.6,1870,One-day meal plan with Saudi dishes for muscle gain.
P02,2025-W50,Shakshuka (2 eggs cooked in tomato sauce with bell peppers) served with 1 whole small Tamis bread (60g),45,20,20,5,600,450,Hummus (100g) with 50g carrot sticks and 30g whole grain crackers,36,14,10,6,400,300,Grilled Lamb Kebabs (100g) served with 100g tabbouleh salad and 50g khubz,60,25,40,5,500,600,"Moutabal (eggplant dip, 100g) served with 100g cucumber sticks and 15g olive oil",18,20,10,4,300,400,1918,239,53,120,20,1500,One-day meal plan with Saudi dishes for muscle gain.
P02,2025-W51,Foul Medames (200g cooked fava beans) topped with olive oil and served with 1 whole grain Tamis bread (60g),70,16,20,15,200,500,Date and walnut energy balls (100g) for snack,45,10,5,5,1,300,"Chicken Kabsa (150g chicken, 200g rice) with a side of salad (50g mixed greens)",90,20,60,5,500,700,Mandi-style grilled fish (150g) with 100g steamed vegetables,39,8,37,0,100,445,1945,244,54,122,25,800,Breakfast
P02,2025-W52,Ful medames (150g cooked fava beans) with 1 whole grain Tamis bread (60g) and 10g tahini,62,15,18,10,800,460,Grilled chicken (150g) with 100g of couscous and 50g of mixed vegetables,65,16,40,5,600,620,Lentil soup (250g) with lemon and 30g of khubz,70,10,20,7,500,450,Grilled shrimp (100g) with 100g of rice and a side salad (50g mixed greens with 15g olive oil),57.5,15.4,49.4,2.5,400,505,2035,254.5,56.4,127.4,18.5,1800,One-day meal plan featuring traditional Saudi dishes.
P02,2026-W01,"Shakshuka (2 eggs, 150g tomatoes, 50g bell peppers) with 60g whole grain khubz",55,20,18,6,800,500,Grilled beef kebabs (150g) with 100g tabbouleh and 20g tahini sauce,40,30,45,7,700,600,"Vegetable stew (200g mixed vegetables, 50g chickpeas) with 100g brown rice",90,10,15,8,500,550,"Date smoothie (100g dates, 200ml milk, 20g almonds)",61,15,10,4,0,321,1971,246,55,123,25,2000,One-day meal plan with Saudi dishes.
P02,2026-W02,Foul Medames (200g cooked fava beans) with 1 whole grain Tamis bread (60g) and 15g tahini.,60,15,20,18,900,450,Grilled Chicken Thighs (150g) with 100g of roasted sweet potatoes and a side salad (50g mixed greens with 10g olive oil).,45,25,40,8,600,600,Lentil Soup (250g) with 50g brown rice.,60,5,25,15,500,400,"Date and Almond Smoothie (100g dates, 200ml milk, 15g almonds).",85,11,15,5,200,550,1999,250,56,125,30,2200,Meal plan for muscle gain with Saudi dishes.
P02,2026-W03,Ful Medames (200g) with 1 whole grain Khubz (60g) and 15g olive oil.,70,20,20,12,500,550,Shish Tawook (150g) with 100g of quinoa and a side of grilled vegetables (150g).,80,25,45,8,600,650,"Chicken Kabsa (200g) with 50g of mixed salad (lettuce, cucumber, tomato) and 10g of lemon dressing.",70,15,40,5,800,600,"Date and Yogurt Parfait (100g dates, 200g yogurt, 20g walnuts).",30,6,21,0,100,212,2012,250,56,126,25,2000,One-day meal plan with Saudi dishes for muscle gain.
P02,2026-W04,"Shakshuka (2 eggs, 200g tomatoes, 20g onions, 10g olive oil) with 1 whole grain Khubz (60g)",50,30,20,10,600,500,Hummus (100g) with 1 whole grain Tamis bread (60g) and 30g carrot sticks,45,15,10,8,500,400,"Mandi with chicken (150g chicken, 100g basmati rice, 50g mixed salad)",100,20,45,5,700,750,Date (100g) and Greek yogurt (200g) with 10g almonds,65,5,20,7,200,428,2078,260,58,130,30,2000,One-day meal plan with Saudi dishes for muscle gain.
P02,2026-W05,Foul Medames (200g) with 1 whole grain Khubz (60g) and 20g of olive oil,60,30,15,15,800,520,Labneh (150g) with 50g of olives and 1 whole grain Tamis bread (60g),40,25,20,3,900,450,"Chicken Jollof Rice (150g chicken, 100g rice, 150g mixed vegetables)",80,20,40,5,600,680,Dates (100g) with 200g of yogurt and 20g of walnuts,83,8,20,2,200,438,2088,263,58,132,25,2200,One-day meal plan with Saudi dishes.
P02,2026-W06,"Shakshuka (3 eggs, 200g tomatoes, 20g onions, 10g olive oil) with 1 whole grain Khubz (60g)",50,35,25,8,600,550,"Mujadara (150g lentils, 100g rice, 50g onions, 10g olive oil)",110,20,30,12,700,700,"Chicken Kabsa (150g chicken, 100g basmati rice, 50g mixed vegetables)",85,15,40,5,800,650,Fruit Salad (150g mixed fruits) with 50g of Greek yogurt,13,2,5,3,400,160,2060,258,57,130,20,2500,One-day meal plan focusing on muscle gain with Saudi dishes.
P02,2026-W07,Ful Medames (200g) with 1 whole grain Khubz (60g) and 20g of tahini,60,20,18,12,800,525,"Grilled Chicken Skewers (150g) with 100g of Arabic Salad (cucumber, tomato, parsley, lemon dressing)",20,15,40,5,600,450,Lentil Soup (250g) with 30g of whole grain bread,60,10,18,8,700,400,Chicken Shawarma (150g) in whole grain wrap (80g) with garlic sauce (20g) and pickles,90,10,49,5,1100,622,1997,250,55,125,20,2200,One-day meal plan with Saudi dishes for muscle gain.
P02,2026-W08,Foul Medames (200g) with 30g of tahini and 1 whole grain Khubz (60g),75,22,20,14,800,550,Mixed Nuts (30g),6,16,6,2,1,180,"Lamb Kabsa (150g lamb, 100g basmati rice, 50g mixed vegetables)",90,30,40,5,600,750,Greek Yogurt (200g) with 100g of dates,73,3,30,4,600,565,2045,250,57,128,25,2000,One-day meal plan with Saudi dishes for muscle gain.
P02,2026-W09,"Shakshuka (2 eggs, 150g tomatoes, 50g bell pepper) with 1 whole grain Khubz (60g)",42,22,18,6,800,450,Hummus (100g) with 30g whole grain Khubz and 50g carrot sticks,48,12,10,8,300,350,"Chicken Mandi (150g chicken, 100g basmati rice, 50g mixed vegetables)",80,22,40,4,600,650,Rice pudding (100g) with 10g pistachios and 15g honey,84,12,1,2,100,588,2038,254,56,129,20,1500,One-day meal plan with Saudi dishes for muscle gain.
P02,2026-W10,Ful Medames (200g) with 1 whole grain Khubz (60g) and 1 boiled egg (50g),70,15,20,15,800,520,Date Smoothie (200ml) with 20g of almonds,45,15,6,6,5,350,"Chicken Kabsa (150g chicken, 100g basmati rice, 50g mixed vegetables)",100,25,40,5,1000,750,Muhallebi (100g) with 10g pistachios,45,3,14,4,695,467,2087,260,58,130,30,2500,Muscle gain focused meal plan with traditional Saudi dishes.
P02,2026-W11,Foul Medames (200g) with 1 whole grain Khubz (60g) and 50g labneh,75,15,25,15,800,590,Grilled Chicken Shawarma (150g) with 100g tabbouleh and 1 whole grain pita (60g),70,20,40,7,900,650,Lentil Soup (300g) with 50g whole grain Khubz,70,10,15,10,600,450,Mujadara (150g) with 50g yogurt and 100g mixed salad,54,16,14,8,300,481,2171,269,61,134,25,2200,One-day meal plan with Saudi dishes for muscle gain.
P02,2026-W12,"Shakshuka (2 eggs, 200g tomato sauce) with 60g whole grain Khubz",50,20,18,5,500,450,Hummus (100g) with 100g carrot sticks,30,10,8,8,400,250,Grilled Lamb Kofta (150g) with 100g quinoa and 100g mixed grilled vegetables,60,30,45,10,600,700,"Date and Walnut energy balls (4 pieces, 100g total)",40,16,5,2,200,300,2007,250,56,126,25,1200,Breakfast with traditional Saudi flavors
P02,2026-W13,Ful Medames (200g) with 1 whole grain Khubz (60g) and 50g labneh,60,15,20,15,800,450,Labneh with Za'atar and Olive Oil (150g) served with 100g whole grain bread,50,20,15,5,600,400,Chicken Kabsa (200g) with 100g brown rice,90,20,50,7,800,700,Dates (50g) with Almonds (30g),40,15,5,3,300,368,1918,240,53,120,30,2500,Saudi cuisine meal plan for muscle gain
P02,2026-W14,Fried Egg with Arabic Bread and Foul Medames,50,20,18,8,500,450,Roasted Chickpeas with Spices,30,7,10,5,200,200,Grilled Chicken Thigh with Jollof Rice,90,20,50,5,600,750,Date Smoothie with Yogurt and Almonds,78,7,45,2,500,571,1971,248,54,123,20,1800,Start the day with a traditional Saudi breakfast.
P02,2026-W15,"Shakshuka (2 eggs, tomatoes, bell peppers, onions) with 1 whole grain Khubz (60g)",45,20,20,5,600,450,Carrot and cucumber sticks with 50g Hummus,25,10,5,6,200,200,Grilled Lamb Kebab (150g) with 100g Quinoa and Tabbouleh,60,30,40,8,700,650,Stuffed Bell Peppers with Rice and Minced Beef (2 peppers),120,15,59,1,1000,689,1989,250,55,124,20,1500,Start the day with a wholesome breakfast.
P02,2026-W16,Foul Medames (200g) with 1 whole grain Khubz (60g) and a side of Cucumber Salad (100g),80,10,22,12,400,520,Mixed Nuts (30g) and a Date (24g),25,12,5,3,0,210,"Grilled Chicken with Spicy Rice (150g chicken, 100g rice) and a side of Roasted Vegetables (150g)",90,20,55,5,600,740,Arabic Coffee (1 cup) with 2 pieces of Maamoul (30g),20,7,2,0,0,150,1971,246,54,124,18,800,Breakfast
P02,2026-W17,Ful medames (200g) with tahini (30g) and 1 whole grain Khubz (60g),60,20,15,15,600,500,"Date smoothie (4 dates, 200ml milk, 1 tbsp peanut butter)",60,10,8,5,100,300,"Chicken Kabsa (150g chicken, 150g rice, mixed spices)",80,20,40,5,600,600,Lentil soup (200g) with a slice of whole grain bread (30g),38,2,20,5,500,500,1900,238,52,119,25,800,Breakfast
P02,2026-W18,"Shakshuka (2 eggs, 200g tomatoes, spices) with 1 whole grain Khubz (60g)",45,18,22,5,600,400,Labneh (100g) with 1 whole grain Khubz (60g) and a side of Cucumber (100g),40,15,10,3,400,300,Beef Kofta (150g) with 100g Couscous and a side of Roasted Eggplant (150g),60,30,45,7,700,600,Fruit Salad (200g) with 1 tbsp Honey and a handful of Almonds (30g),36,15,5,10,100,200,1918,241,52,118,25,800,Breakfast - Traditional Saudi dish
P02,2026-W19,Hummus (100g) with 1 whole grain Khubz (60g) and a side of sliced Carrots (100g),45,12,10,8,300,350,"Fattoush Salad (150g mixed greens, 50g tomatoes, 30g cucumber, 20g radish, 10g pomegranate, 1 tbsp olive oil, lemon juice)",25,10,3,5,150,200,Grilled Chicken Thigh (150g) with 100g of Roasted Potatoes and a side of Green Beans (100g),45,30,40,8,500,600,Mahalabiya (100g) topped with 15g pistachios and 1 tsp rose water,30,10,5,2,50,250,1900,238,52,118,30,1200,Breakfast
P02,2026-W20,"Egg and Spinach Muffins (3 muffins made with 3 eggs, 100g spinach, and spices) + 1 whole grain Khubz (60g)",45,30,30,5,300,500,Dates (100g) + 1 cup of low-fat Yogurt (200g),70,5,10,8,150,300,Grilled Fish (150g) with 100g Quinoa and a side of Roasted Zucchini (150g),60,25,50,10,400,600,"Tabbouleh Salad (200g with parsley, tomatoes, bulgur, lemon juice, and olive oil)",30,10,5,5,300,250,1989,250,55,125,20,1500,Breakfast with high protein and healthy fats.
P02,2026-W21,"Shakshuka (2 eggs, 100g tomatoes, 50g bell peppers, spices) + 1 whole grain Khubz (60g)",50,22,16,5,400,400,Roasted Chickpeas (100g) + 1 apple (150g),45,8,10,10,10,300,"Kabsa with Chicken (200g rice, 150g chicken, mixed vegetables)",120,30,50,6,600,900,"Saffron Rice Pudding (100g rice, 200ml milk, saffron, 15g sugar)",33.8,7.6,17.1,3.5,240,371,1971,247.8,54.6,123.1,24.5,850,Breakfast
P02,2026-W22,"Ful Medames (200g cooked fava beans, 15g olive oil, lemon juice, and spices) + 1 whole grain Khubz (60g)",60,15,15,12,400,450,Hummus (100g) with 1 medium carrot (60g) and 1 cucumber (100g),35,10,8,8,300,250,"Grilled Chicken Kabobs (150g chicken breast, spices) with 100g of Brown Rice and mixed vegetables (150g)",80,15,45,5,300,600,"Mahalabia (100g milk, 10g cornstarch, 15g sugar) topped with 10g crushed pistachios",20,5,5,0,100,150,1918,239,53,119,20,800,Breakfast with traditional Saudi flavors
P02,2026-W23,"Fattoush Salad with Grilled Chicken (150g chicken, 200g mixed greens, 50g tomatoes, 30g cucumber, 10g olive oil, 10g sumac)",30,20,40,10,300,500,Dates (100g) with Labneh (100g),66,5,10,8,50,300,"Mandi with Lamb (200g rice, 150g lamb, spices, 100g mixed vegetables)",110,25,60,5,700,800,"Pistachio Milkshake (200ml milk, 30g pistachios, 10g honey)",36,4,11,2,150,336,1936,242,54,121,25,1200,Breakfast
P02,2026-W24,"Shakshuka (2 eggs, 100g tomatoes, 30g bell peppers, 10g olive oil) with 1 whole grain Khubz (60g)",45,30,20,5,400,450,Snack of 100g Labneh with 50g of sliced cucumbers and 30g of olives,8,14,10,2,300,200,"Kabsa with Chicken (150g chicken, 200g rice, 100g mixed vegetables, spices)",100,15,40,5,500,650,Dates (50g) with Almonds (30g),50,9,6,8,100,300,1900,237,53,119,20,800,Breakfast
P02,2026-W25,Ful Medames (200g) with 1 whole grain Khubz (60g) and 1 boiled egg,66,15,21,12,600,500,Snack of 100g Hummus with 100g carrot sticks,30,10,8,8,300,250,Grilled Chicken Thigh (150g) with 150g of Quinoa and 100g of mixed vegetables,70,25,45,7,400,650,Rice Pudding (150g) made with 200ml of whole milk and 20g of almonds,51.75,4.15,49.25,3.5,300,571,1971,247.75,54.15,123.25,18.5,1100,Breakfast
P02,2026-W26,"Fattoush Salad with Grilled Halloumi (150g), 2 whole grain Khubz (120g), and 30g of Olive Oil dressing",45,30,25,8,600,500,"Date Smoothie with 100g Dates, 200ml Whole Milk, and 30g Almonds",65,15,10,5,100,400,Luqaimat (10 pieces) with 50g Honey and 100g of mixed nuts,90,30,10,5,200,600,Grilled Lamb Kofta (150g) with 150g of Couscous and 100g of Steamed Broccoli,43,11.5,45,2,200,418,1918,243.4,53.5,120,20,1100,Breakfast
P02,2026-W27,"Shakshuka (2 eggs) with 100g of whole grain Khubz, and 100g of diced tomatoes.",45,20,20,5,300,450,Snack of 100g of Labneh with 50g of cucumber sticks and 20g of olives.,15,15,10,3,400,250,Chicken Kabsa (150g of chicken with 150g of basmati rice) and 100g of mixed salad.,100,25,50,7,600,750,Dessert of 100g of Date & Walnut Bar.,30,10,5,5,100,200,2007,250,55,125,20,800,Breakfast with a focus on protein and carbs for muscle gain.
P02,2026-W28,Ful Medames (200g) with 2 whole grain Khubz (120g) and 30g of Olive Oil,60,30,15,15,600,500,Snack of 100g of Hummus with 50g of carrot sticks,25,10,5,7,150,200,Grilled Chicken Thighs (150g) with 150g of Quinoa and 100g of Roasted Vegetables,70,20,40,8,500,600,Dessert of 50g of Basbousa with 100ml of Whole Milk,40,12,5,2,250,300,1900,250,52,118,25,1200,Breakfast with high protein for muscle gain.
P02,2026-W29,"Fattah with Chicken (200g of chicken, 150g of bread, 50g of yogurt)",70,20,40,5,500,600,Snack of 100g of Dates with 20g of Almonds,60,10,5,8,1,250,Grilled Lamb Kofta (150g) with 100g of Mandi rice and 100g of mixed vegetables,90,25,45,7,600,700,Dessert of 50g of Qatayef with 30g of cream,30,15,6,0,100,457,2007,250,56,126,20,1200,Breakfast
P02,2026-W30,"Shakshuka with 3 eggs, 100g of tomatoes, and 50g of bell peppers, served with 100g of whole wheat pita",60,20,25,10,600,450,Snack of 50g of Labneh with 100g of cucumber and 30g of walnuts,15,25,10,5,200,300,"Grilled Chicken Kabsa (200g of chicken, 150g of rice, and 100g of mixed vegetables)",75,20,50,8,800,600,Dessert of 60g of Basbousa (semolina cake) with 20g of honey,40,10,5,3,200,250,2000,250,70,120,30,2000,One-day Saudi-style meal plan for muscle gain.
P02,2026-W31,"Ful Medames with 2 boiled eggs, served with 100g of whole wheat pita and 50g of pickled vegetables.",60,15,20,15,600,450,Hummus (100g) with 100g of carrot and cucumber sticks.,30,10,8,8,300,250,Grilled Lamb Kebab (200g) with 150g of rice and 100g of grilled vegetables.,70,35,55,5,900,800,"Date smoothie with 3 dates, 200ml of milk, and 30g of protein powder.",70,10,40,0,550,500,2000,238,65,129,28,2350,One-day meal plan using mostly Saudi foods for muscle gain.
P02,2026-W32,"Shakshuka with 2 eggs, tomatoes, green peppers, and spices served with 100g of whole wheat pita.",50,20,20,10,800,400,Fattoush salad with 150g of mixed vegetables and 50g of grilled chicken.,40,10,25,8,500,350,"Chicken Kabsa (200g of chicken, 200g of rice, and spices).",90,25,60,5,700,800,"Date and almond smoothie with 4 dates, 200ml of almond milk, and 30g of protein powder.",50,15,25,7,0,450,2000,250,70,120,30,2000,One-day meal plan using mostly Saudi foods for muscle gain.
P02,2026-W33,"Ful medames (200g) with 20g of tahini, 100g of whole wheat pita, and a side of cucumber and tomato salad (100g).",85,18,22,12,800,590,Grilled chicken kebabs (150g) with 150g of tabbouleh and a small serving of hummus (50g).,45,24,46,8,900,570,"Lamb Mandi (200g of lamb, 200g of basmati rice, and spices) served with a side of yogurt (100g).",75,26,44,2,600,670,"Date smoothie with 5 dates, 250ml of almond milk, and 30g of whey protein.",55,2,10,2,800,177,2007,260,66,112,20,2100,One-day meal plan for muscle gain using Saudi foods.
P02,2026-W34,"Shakshuka (2 eggs, 150g tomatoes, 50g bell peppers) with 100g whole wheat pita and a side of 50g labneh.",50,23,20,8,600,450,Grilled shrimp (150g) with 200g of couscous and a mixed salad (100g) with olive oil dressing.,65,20,35,10,800,550,"Chicken Kabsa (200g chicken, 200g basmati rice, spices) with 100g of yogurt.",80,25,50,5,800,700,"Protein date balls (5 dates, 30g of almond butter, 30g of whey protein) and a small apple.",40,10,15,7,200,300,2000,280,70,100,30,2000,One-day meal plan designed for muscle gain with a focus on Saudi foods.
